job_title,experience_level,employment_type,company_size,company_location,industry,remote_ratio,years_experience,education_level,primary_language,team_size,certifications_count,uses_ai_tools_daily,ai_tools_hours_per_week,salary_usd
Machine Learning Engineer,Lead,Full-time,M,US,Finance,50,13.3,Bachelors,Python,7,3,True,11.3,196426
LLM Engineer,Entry,Full-time,S,DE,Technology,0,1.5,Bachelors,Python,6,2,False,0.0,63992
LLM Engineer,Entry,Full-time,M,US,Finance,0,1.4,Bootcamp,Java,6,0,True,16.8,78250
Data Analyst,Mid,Full-time,S,DE,Media,0,4.1,Bachelors,Python,3,2,False,5.5,45337
AI Engineer,Entry,Full-time,S,US,Technology,100,3.0,Masters,R,8,0,True,13.0,98631
Analytics Engineer,Senior,Full-time,M,AU,Consulting,100,9.0,PhD,Python,7,2,False,1.3,141426
AI Engineer,Senior,Full-time,M,FR,Technology,0,11.0,Masters,Python,12,2,True,7.5,78405
MLOps Engineer,Executive,Full-time,M,CA,Technology,100,18.1,PhD,Python,10,3,True,13.2,261409
Data Analyst,Senior,Full-time,L,US,Energy,50,12.1,Masters,Python,12,1,True,15.8,124735
AI Engineer,Entry,Freelance,M,US,Finance,0,2.9,Bachelors,Rust,7,3,True,4.9,93341
Data Analyst,Lead,Full-time,S,US,Consulting,0,14.7,Masters,Python,10,2,False,1.6,123673
Data Engineer,Senior,Full-time,M,CA,Technology,50,8.7,Masters,Python,8,0,True,8.1,92629
Data Engineer,Senior,Full-time,M,CA,Healthcare,0,8.7,Masters,Python,10,1,False,3.8,114892
Data Engineer,Mid,Full-time,S,IN,Consulting,0,7.1,Bachelors,Python,6,1,True,21.2,26573
AI Engineer,Mid,Full-time,M,US,Retail,0,6.2,Self-taught,Python,9,0,False,3.2,128460
Data Science Manager,Senior,Full-time,L,IN,Technology,100,9.8,Bachelors,,13,2,True,9.6,60739
Computer Vision Engineer,Senior,Full-time,M,IN,Healthcare,0,11.5,Bachelors,SQL,6,3,True,5.4,30043
Data Engineer,Mid,Full-time,L,DE,Government,50,4.9,Masters,Python,7,0,True,15.0,85609
Data Analyst,Mid,Part-time,M,US,Manufacturing,100,9.5,Bachelors,SQL,7,1,False,2.9,50372
AI Engineer,Mid,Full-time,M,US,Technology,0,6.6,Masters,Python,7,3,True,9.9,140998
MLOps Engineer,Mid,Full-time,L,CA,Technology,0,5.7,Bachelors,Python,8,3,True,2.2,139402
Research Scientist,Lead,Full-time,L,IN,Energy,50,12.6,Bachelors,R,14,0,True,23.7,68071
Machine Learning Engineer,Executive,Full-time,S,PL,Education,50,17.9,PhD,Python,4,4,True,6.4,98092
AI Engineer,Mid,Full-time,M,GB,Technology,0,3.6,Masters,SQL,15,2,True,16.6,106491
Data Science Manager,Senior,Full-time,M,US,Technology,100,10.0,Bachelors,Java,9,2,False,4.5,219040
Data Scientist,Mid,Full-time,S,US,Finance,0,4.9,Masters,Python,8,0,False,5.8,101846
LLM Engineer,Senior,Full-time,M,CA,Education,100,7.8,PhD,Python,12,1,True,6.7,139835
Data Analyst,Senior,Freelance,M,IN,Technology,0,10.9,PhD,Julia,9,3,True,17.8,34383
AI Engineer,Entry,Contract,L,US,Technology,50,3.5,Masters,Python,7,2,False,3.7,124779
Computer Vision Engineer,Lead,Freelance,S,BR,Energy,50,17.7,Masters,SQL,5,3,True,13.3,56008
Business Intelligence Analyst,Entry,Part-time,S,US,Technology,0,3.7,Bachelors,Python,4,2,True,14.4,38698
Data Scientist,Mid,Full-time,M,SG,Government,50,3.4,Bootcamp,SQL,5,1,True,17.0,47747
Computer Vision Engineer,Entry,Contract,S,US,Healthcare,100,1.6,Masters,SQL,5,1,True,6.2,82219
Machine Learning Engineer,Entry,Contract,M,US,Technology,50,6.6,Masters,SQL,3,1,True,11.3,140297
Data Scientist,Mid,Contract,M,SG,Government,0,4.8,Masters,SQL,9,1,False,0.6,64254
Data Analyst,Entry,Part-time,M,SG,Manufacturing,0,3.2,Bachelors,Scala,7,1,True,17.8,27687
Machine Learning Engineer,Lead,Full-time,M,US,Government,100,16.3,Bachelors,R,8,3,True,16.5,141347
Data Scientist,Senior,Full-time,S,IN,Consulting,50,8.5,Bachelors,Scala,8,2,False,1.0,51240
Data Analyst,Entry,Full-time,L,AU,Technology,50,1.3,Masters,Python,11,4,True,8.4,70371
Business Intelligence Analyst,Senior,Full-time,M,US,Manufacturing,0,12.8,Bootcamp,Python,8,1,True,3.7,112812
Data Scientist,Lead,Full-time,M,SG,Consulting,100,15.8,PhD,Java,8,5,True,4.0,146857
LLM Engineer,Entry,Contract,M,US,Healthcare,100,3.1,Bachelors,SQL,9,1,True,2.2,88836
Machine Learning Engineer,Senior,Full-time,M,IN,Healthcare,0,9.5,Bachelors,Python,10,2,True,10.1,32017
Data Analyst,Senior,Full-time,M,US,Technology,0,10.9,Masters,Python,9,3,False,2.1,126481
LLM Engineer,Senior,Full-time,L,US,Manufacturing,0,11.0,Bachelors,Python,10,1,False,1.4,134649
Data Analyst,Mid,Part-time,M,SG,Technology,0,8.8,Self-taught,Python,11,2,False,4.1,44811
Data Scientist,Senior,Full-time,M,US,Energy,0,11.4,Bachelors,Python,12,5,True,15.2,133356
Data Science Manager,Mid,Freelance,S,GB,Technology,0,2.3,Bootcamp,Python,10,3,False,3.8,74261
Machine Learning Engineer,Senior,Full-time,M,GB,Government,0,8.9,Masters,Julia,7,1,True,11.6,79988
Analytics Engineer,Senior,Full-time,M,IN,Finance,0,10.6,Self-taught,Python,10,2,True,11.5,30893
Research Scientist,Mid,Full-time,S,DE,Technology,0,5.5,Masters,Python,10,3,True,16.2,59470
MLOps Engineer,Mid,Full-time,M,US,Manufacturing,0,5.7,PhD,Python,6,2,True,16.4,130422
Data Engineer,Senior,Full-time,M,US,Manufacturing,0,12.1,Bootcamp,Python,9,2,False,3.3,119508
Data Analyst,Executive,Full-time,S,IN,Technology,0,18.1,Bachelors,Python,8,20,False,2.4,40136
Machine Learning Engineer,Entry,Part-time,L,IN,Consulting,50,4.2,PhD,Python,8,1,False,1.6,21081
AI Engineer,Mid,Contract,L,US,Healthcare,50,8.4,Masters,Rust,6,5,True,17.3,128583
Analytics Engineer,Entry,Full-time,L,PL,Consulting,50,1.0,Masters,Python,6,2,False,2.1,64934
Research Scientist,Mid,Full-time,M,US,Technology,0,6.6,Bachelors,SQL,9,5,True,11.5,106176
Machine Learning Engineer,Mid,Full-time,L,US,Education,100,6.3,Bachelors,Python,7,1,True,7.6,103707
Data Science Manager,Mid,Full-time,M,US,Education,50,6.5,Bachelors,,6,1,False,4.3,134056
Data Engineer,Executive,Full-time,S,US,Finance,0,20.9,Bachelors,Python,11,3,False,3.4,149255
Data Scientist,Entry,Full-time,L,BR,Healthcare,100,0.2,Bachelors,Python,4,2,True,11.1,21058
Data Science Manager,Senior,Full-time,M,US,Education,100,6.9,Masters,SQL,8,1,False,4.7,177306
MLOps Engineer,Mid,Full-time,M,GB,Technology,0,5.9,Masters,SQL,10,3,True,16.9,89783
Research Scientist,Lead,Full-time,L,US,Finance,100,13.7,PhD,Python,4,3,True,10.4,260566
Data Scientist,Senior,Full-time,S,US,Manufacturing,0,9.7,Bachelors,Python,8,1,False,0.7,102846
Analytics Engineer,Mid,Full-time,M,IN,Healthcare,0,3.5,Self-taught,R,7,2,True,11.9,23597
AI Engineer,Executive,Full-time,M,US,Media,0,21.8,Masters,Scala,7,4,True,7.8,303045
AI Engineer,Mid,Full-time,M,US,Technology,50,2.3,Bootcamp,Python,7,1,True,15.6,123623
AI Engineer,Entry,Full-time,M,AU,Finance,100,1.2,Bachelors,SQL,6,1,True,11.6,82159
Data Engineer,Senior,Full-time,M,CA,Government,50,9.7,PhD,Python,6,2,False,3.1,136977
Data Engineer,Lead,Full-time,L,US,Technology,0,14.0,Masters,Python,9,3,True,13.5,233793
AI Engineer,Executive,Full-time,L,US,Energy,50,16.6,Bachelors,Java,6,3,True,8.4,300919
Data Engineer,Entry,Full-time,M,IN,Media,50,0.0,Masters,Scala,7,1,True,13.0,17142
LLM Engineer,Lead,Full-time,M,US,Technology,100,14.6,PhD,R,7,1,True,8.9,252254
Analytics Engineer,Entry,Full-time,S,ES,Education,100,3.3,Bachelors,SQL,11,2,True,5.0,27240
Data Scientist,Senior,Full-time,L,GB,Government,0,8.8,Bachelors,Python,4,2,True,7.0,103199
Data Analyst,Senior,Full-time,L,IN,Finance,100,12.6,Bachelors,Python,8,2,True,12.5,52083
Computer Vision Engineer,Mid,Full-time,M,CA,Manufacturing,100,6.9,Masters,Java,6,2,True,10.3,104212
Data Scientist,Entry,Full-time,M,US,Technology,0,4.2,Self-taught,Python,4,1,True,22.0,76737
LLM Engineer,Mid,Full-time,M,GB,Finance,100,8.3,Bachelors,Java,8,2,False,0.8,127054
AI Engineer,Entry,Full-time,S,PL,Technology,50,2.9,Bachelors,Rust,12,4,True,14.3,48487
Computer Vision Engineer,Executive,Full-time,L,NL,Consulting,100,22.5,Bachelors,Java,4,2,True,14.8,243242
Machine Learning Engineer,Entry,Freelance,M,FR,Consulting,50,1.0, Bachelors ,SQL,8,1,True,11.2,50963
Data Scientist,Mid,Full-time,M,US,Retail,50,4.9,Masters,SQL,3,2,True,19.5,160346
Machine Learning Engineer,Entry,Full-time,M,US,Government,100,3.2,Bachelors,Python,9,1,True,17.7,103935
Analytics Engineer,Senior,Full-time,M,IN,Finance,100,9.6,Self-taught,Python,5,3,False,0.4,38282
Data Analyst,Lead,Full-time,L,IN,Consulting,100,13.1,Bootcamp,Python,10,2,False,1.2,43743
Data Engineer,Senior,Full-time,M,US,Healthcare,0,8.3,Bachelors,Python,9,1,True,7.3,149015
Data Engineer,Entry,Full-time,S,DE,Finance,100,4.8,PhD,Python,3,1,False,0.2,67823
Business Intelligence Analyst,Mid,Full-time,S,US,Technology,0,5.2,PhD,Python,7,1,False,3.0,108137
Data Engineer,Senior,Full-time,M,US,Technology,0,8.5,Masters,SQL,10,2,True,13.9,182511
Data Scientist,Lead,Full-time,M,US,Technology,50,15.6,PhD,SQL,9,2,True,14.8,282734
Business Intelligence Analyst,Senior,Full-time,M,US,Manufacturing,50,11.8,,Python,5,1,True,14.6,116380
Data Science Manager,Entry,Full-time,M,BR,Manufacturing,0,0.9,Bootcamp,Python,10,0,True,8.0,30010
MLOps Engineer,Senior,Full-time, M ,US,Consulting,50,8.4,Masters,Python,3,0,True,13.3,144525
Data Scientist,Entry,Freelance,S,AU,Technology,0,3.2,Self-taught,Python,7,3,False,2.6,43967
AI Engineer,Entry,Contract,M,NL,Technology,50,3.8,Masters,SQL,4,0,True,11.6,91873
Business Intelligence Analyst,Senior,Full-time,M,CA,Manufacturing,100,13.1,Bootcamp,Python,10,1,True,12.3,74729
Analytics Engineer,Senior,Full-time,M,CA,Manufacturing,50,9.2,Bachelors,Julia,7,1,False,0.4,99189
Business Intelligence Analyst,Mid,Full-time,S,US,Media,50,7.5,PhD,Python,10,0,False,2.9,71336
Data Engineer,Mid,Freelance,L,ES,Technology,50,5.4,,SQL,7,1,False,2.3,49910
Data Science Manager,Senior,Full-time,M,FR,Technology,100,9.0,PhD,Python,8,5,True,8.8,146743
Data Scientist,Lead,Full-time,M,CA,Manufacturing,100,14.5,Bachelors,Python,9,1,True,0.5,148411
Machine Learning Engineer,Senior,Full-time,S,US,Consulting,50,12.3,Bachelors,SQL,8,2,True,8.1,140309
Computer Vision Engineer,Mid,Full-time,L,US,Retail,0,8.0,Bachelors,SQL,6,2,False,2.7,126747
LLM Engineer,Mid,Contract,M,GB,Manufacturing,0,7.6,Bachelors,Julia,3,2,True,11.9,97270
Machine Learning Engineer,Lead,Full-time,L,US,Government,0,13.1,PhD,Python,7,4,True,15.8,222817
AI Engineer,Executive,Full-time,S,GB,Energy,0,19.3,Bachelors,SQL,7,7,True,10.8,142890
AI Engineer,Senior,Full-time,M,GB,Finance,50,10.6,Masters,Python,8,3,True,5.0,130612
AI Engineer,Senior,Full-time,M,US,Consulting,100,5.4,Bachelors,Python,5,0,True,10.9,183292
Data Scientist,Mid,Full-time,M,US,Healthcare,100,7.5,Bachelors,SQL,6,2,False,0.7,127213
AI Engineer,Mid,Full-time,S,AU,Government,100,7.6,Bachelors,Python,3,0,True,14.5,79781
Research Scientist,Senior,Full-time,S,US,Technology,100,11.7,Bootcamp,Scala,6,2,True,10.2,173524
MLOps Engineer,Mid,Full-time,M,CA,Technology,100,7.2,Bachelors,Python,6,0,False,1.6,71849
Data Analyst,Mid,Freelance,L,US,Retail,0,5.4,Bachelors,Python,6,1,True,10.6,76288
Machine Learning Engineer,Mid,Full-time,M,NL,Healthcare,0,3.7,Bachelors,Python,7,2,True,9.4,114258
Machine Learning Engineer,Mid,Full-time,L,US,Energy,100,5.7,Self-taught,Python,10,0,True,5.8,139277
MLOps Engineer,Lead,Freelance,L,DE,Education,0,13.6,PhD,Python,7,2,True,7.1,146341
Data Engineer,Lead,Full-time,M,BR,Healthcare,0,15.4,Masters,SQL,8,4,True,23.0,54409
Business Intelligence Analyst,Senior,Full-time,M,US,Technology,0,14.2,Masters,Python,9,2,True,13.6,171266
AI Engineer,Executive,Full-time,M,IN,Government,0,19.9,Masters,Python,7,5,True,6.5,74505
AI Engineer,Mid,Full-time,M,US,Government,0,8.5,Bootcamp,R,11,2,False,3.4,105261
Data Scientist,Senior,Full-time,M,US,Education,0,9.6,Bachelors,Python,5,1,True,6.8,125025
LLM Engineer,Lead,Full-time,L,NL,Retail,0,11.8,Bachelors,R,6,1,True,8.2,139111
Machine Learning Engineer,Executive,Full-time,M,US,Technology,50,19.2,PhD,Python,6,2,True,15.3,248705
Data Analyst,Lead,Full-time,S,US,Retail,50,14.6,Bachelors,SQL,6,3,False,1.2,119226
Data Analyst,Senior,Full-time,M,US,Technology,0,10.4,Bachelors,R,14,5,False,3.9,126427
MLOps Engineer,Lead,Full-time,S,SG,Technology,50,10.7,Bachelors,SQL,8,2,True,10.6,106612
AI Engineer,Executive,Full-time,S,DE,Technology,0,18.8,Bachelors,Python,9,3,True,13.1,148203
Computer Vision Engineer,Senior,Freelance,M,CA,Media,100,10.5,PhD,Python,10,2,True,5.8,125389
Data Analyst,Mid,Full-time,M,US,Healthcare,100,6.0,Masters,SQL,11,2,True,10.8,96998
Business Intelligence Analyst,Senior,Full-time,M,CA,Healthcare,0,9.5,Masters,Java,10,2,True,8.0,56758
Data Engineer,Mid,Full-time,M,FR,Finance,100,4.0,PhD,Python,5,3,True,18.3,85425
LLM Engineer,Entry,Full-time,S,IN,Media,50,0.0,Bachelors,Python,7,3,True,8.1,23847
Data Scientist,Senior,Full-time,S,BR,Media,0,11.9,Bachelors,Java,3,2,False,4.7,29633
Research Scientist,Mid,Full-time,M,US,Technology,100,6.6,Masters,Python,4,0,False,5.3,152829
AI Engineer,Lead,Full-time,M,AU,Technology,50,13.7,Bachelors,Python,6,3,True,0.5,146673
Data Engineer,Executive,Full-time,L,DE,Finance,50,20.5,PhD,Python,10,3,True,7.8,247382
Business Intelligence Analyst,Mid,Full-time,S,DE,Manufacturing,0,1.3,Masters,R,13,4,True,9.9,48219
Machine Learning Engineer,Mid,Full-time,S,US,Finance,50,5.9,Masters,SQL,15,5,True,13.7,153050
Data Science Manager,Mid,Freelance,L,US,Healthcare,50,4.7,Masters,SQL,7,1,False,1.2,173007
Data Analyst,Mid,Full-time,L,US,Healthcare,100,8.8,Masters,Python,13,2,True,22.1,124544
Data Scientist,Senior,Full-time,S,DE,Retail,100,11.2,Self-taught,Julia,12,2,True,5.1,79653
MLOps Engineer,Executive,Full-time,M,CA,Government,100,23.7,Bootcamp,Python,8,3,True,7.4,111187
Data Engineer,Mid,Full-time,S,US,Finance,0,7.6,Masters,Python,9,1,True,11.3,137862
Machine Learning Engineer,Mid,Full-time,M,US,Energy,0,4.5,Bachelors,Rust,9,0,True,3.5,158676
Data Analyst,Mid,Full-time,S,DE,Technology,100,4.4,Masters,Python,9,3,True,14.5,76964
Analytics Engineer,Senior,Full-time,L,FR,Healthcare,50,13.4,Bachelors,R,8,5,False,5.0,125571
Machine Learning Engineer,Entry,Full-time,M,IN,Consulting,50,1.5,Bachelors,R,14,2,True,18.7,40191
Machine Learning Engineer,Senior,Full-time,M,AU,Retail,50,9.9,Bachelors,Scala,6,0,True,8.2,119921
LLM Engineer,Senior,Full-time,L,US,Consulting,0,6.4,Bachelors,Python,4,1,True,9.7,176748
Data Science Manager,Entry,Full-time,L,IN,Finance,50,2.5,Bachelors,Python,5,2,False,0.5,40355
Data Scientist,Mid,Contract,S,BR,Government,0,7.1,PhD,Python,7,2,True,21.3,26971
Data Analyst,Mid,Full-time,S,US,Energy,0,4.0,Masters,SQL,10,2,True,9.3,73844
Business Intelligence Analyst,Senior,Full-time,S,US,Finance,100,10.2,Bachelors,Scala,6,4,False,0.6,116550
AI Engineer,Senior,Contract,M,GB,Finance,0,7.2,Masters,Python,10,1,True,10.3,114489
MLOps Engineer,Executive,Full-time,M,FR,Technology,0,,Bachelors,SQL,11,6,True,10.8,127109
AI Engineer,Senior,Part-time,L,IN,Technology,0,11.6,Masters,Python,7,2,True,16.3,40924
Data Engineer,Entry,Contract,M,NL,Government,50,4.7,Bachelors,Python,1,0,False,2.3,50886
MLOps Engineer,Mid,Full-time,M,SG,Finance,100,7.2,Bachelors,Python,7,0,False,6.5,107942
MLOps Engineer,Mid,Part-time,S,IN,Education,0,7.5,Masters,SQL,11,3,True,17.6,13633
Research Scientist,Senior,Full-time,S,CA,Manufacturing,50,11.7,Bachelors,Python,7,2,True,10.2,110331
Machine Learning Engineer,Lead,Full-time,M,NL,Consulting,100,15.4,Bachelors,Python,13,3,True,9.2,120178
Data Engineer,Senior,Full-time,M,FR,Retail,0,10.8,Masters,R,9,1,True,11.9,74301
Research Scientist,Lead,Full-time,M,PL,Energy,100,10.6,Bachelors,Python,7,2,True,16.4,67238
Research Scientist,Entry,Full-time,M,US,Technology,100,0.0,Bachelors,Java,11,3,True,11.3,123332
Business Intelligence Analyst,Mid,Full-time,L,DE,Finance,50,8.5,Self-taught,SQL,8,2,True,3.4,65789
Data Analyst,Senior,Full-time,L,US,Technology,100,9.8,Bootcamp,Java,6,3,True,8.3,111696
MLOps Engineer,Entry,Full-time,M,IN,Finance,0,0.8,Masters,Python,12,1,True,18.5,26290
Data Analyst,Senior,Contract,M,GB,Technology,0,8.4,Masters,SQL,12,1,True,23.0,80903
Machine Learning Engineer,Lead,Contract,L,IN,Technology,0,14.1,PhD,Python,8,1,True,6.1,54529
Data Engineer,Senior,Full-time,M,IN,Technology,100,6.9,Bachelors,Scala,14,2,True,8.8,29567
Computer Vision Engineer,Senior,Part-time,M,BR,Finance,100,9.8,PhD,Python,8,4,False,4.0,33508
Data Engineer,Senior,Full-time,S,IN,Technology,100,10.6,Bachelors,Java,8,3,False,2.8,28660
Data Analyst,Mid,Full-time,M,US,Technology,50,5.5,Self-taught,Python,3,2,True,6.4,86153
Data Engineer,Entry,Full-time,L,DE,Retail,100,2.3,Bootcamp,R,7,4,True,10.7,72251
Data Engineer,Senior,Full-time,M,DE,Media,100,10.3,Bootcamp,Python,10,3,False,2.2,71476
Research Scientist,Mid,Freelance,S,DE,Finance,0,4.6,Self-taught,Python,13,2,True,11.6,79032
Computer Vision Engineer,Mid,Full-time,M,US,Media,0,5.6,Masters,Python,9,4,True,19.9,139584
Analytics Engineer,Mid,Full-time,M,US,Energy,0,8.9,Bachelors,Python,4,3,False,1.9,149477
Business Intelligence Analyst,Mid,Full-time,L,CA,Healthcare,0,8.2,PhD,Python,6,1,True,9.7,114893
Data Analyst,Senior,Contract,L,US,Manufacturing,0,9.9,Bachelors,Python,8,3,True,7.6,102269
Data Engineer,Mid,Full-time,S,US,Finance,100,6.5,Masters,Python,4,1,False,4.4,107161
Data Analyst,Mid,Full-time,S,ES,Retail,100,11.8,Bachelors,Python,10,1,True,11.9,32863
Analytics Engineer,Senior,Full-time,L,US,Technology,0,11.4, Masters ,Python,7,0,True,9.3,154518
Data Engineer,Mid,Full-time,M,GB,Healthcare,0,8.4,Bootcamp,Python,5,2,True,22.4,78167
Data Analyst,Senior,Full-time,M,US,Retail,100,10.3,Masters,Python,7,3,False,1.7,107988
Machine Learning Engineer,Senior,Full-time,M,US,Consulting,50,10.3,Bachelors,SQL,8,1,True,14.5,122748
LLM Engineer,Entry,Full-time,L,GB,Consulting,100,1.8,Self-taught,Rust,9,1,True,9.1,67786
Data Scientist,Senior,Full-time,L,US,Energy,100,10.0,PhD,Python,5,2,True,10.9,199751
Data Engineer,Entry,Full-time,S,US,Technology,100,4.0,Bachelors,Python,9,2,True,4.0,92737
Data Engineer,Entry,Full-time,S,IN,Technology,100,1.8,Masters,SQL,7,0,False,1.5,23913
Data Analyst,Mid,Full-time,L,IN,Technology,50,6.2,Bachelors,SQL,8,1,True,15.5,41123
Data Analyst,Mid,Full-time,L,US,Manufacturing,0,3.2,Masters,SQL,6,2,True,13.3,92234
Data Engineer,Entry,Full-time,L,FR,Technology,100,1.4,Bachelors,Python,6,0,False,4.3,67138
Computer Vision Engineer,Mid,Full-time,L,IN,Finance,50,5.6,Bootcamp,Java,5,6,True,14.1,54149
LLM Engineer,Entry,Part-time,L,US,Technology,50,2.4,Bachelors,Python,4,1,True,5.9,82011
AI Engineer,Entry,Full-time,S,IN,Healthcare,0,0.0, Masters ,Python,9,2,True,10.6,27709
Business Intelligence Analyst,Mid,Full-time,L,IN,Retail,50,4.0,Self-taught,Python,10,0,False,2.1,27723
AI Engineer,Senior,Full-time,M,US,Media,0,9.9,Masters,Python,7,2,True,16.6,114673
Machine Learning Engineer,Lead,Full-time,L,IN,Healthcare,50,13.6,Bachelors,Scala,9,2,True,6.4,62504
Business Intelligence Analyst,Lead,Full-time,M,IN,Media,50,15.4,Bachelors,Python,13,0,True,8.7,37576
Business Intelligence Analyst,Executive,Full-time,S,US,Healthcare,100,20.0,PhD,Python,8,4,False,4.0,182625
AI Engineer,Lead,Full-time,L,US,Healthcare,100,13.5,Masters,Python,8,4,True,11.1,226299
Data Analyst,Entry,Full-time,S,IN,Finance,100,0.9,PhD,R,13,2,True,12.3,20726
AI Engineer,Lead,Full-time,L,DE,Technology,0,14.9,Masters,Python,6,2,True,13.0,153897
Data Scientist,Mid,Contract,M,IN,Media,0,4.1,Masters,Python,9,2,False,3.3,24037
Data Science Manager,Lead,Full-time,M,CA,Finance,50,12.7,Masters,R,11,3,True,2.6,192593
Data Engineer,Lead,Part-time,L,IN,Finance,0,11.3,Masters,Python,10,1,True,8.5,44309
Research Scientist,Entry,Full-time,M,NL,Manufacturing,100,1.3,Masters,SQL,11,0,True,6.0,54274
Data Engineer,Mid,Full-time,L,IN,Consulting,50,,Masters,SQL,6,2,False,5.2,36206
Machine Learning Engineer,Lead,Full-time,M,IN,Government,50,12.7,Bachelors,Python,8,1,True,12.5,38302
Computer Vision Engineer,Senior,Full-time,S,GB,Finance,50,11.5,Bachelors,Python,6,1,True,1.0,79060
Business Intelligence Analyst,Mid,Full-time,S,US,Finance,50,3.9,Bachelors,Scala,4,2,False,0.2,68652
AI Engineer,Entry,Full-time,M,BR,Retail,0,2.4,Bachelors,Python,7,1,True,13.1,24892
Data Science Manager,Senior,Full-time,S,IN,Education,0,12.1,Bachelors,Java,4,5,False,2.9,24220
Machine Learning Engineer,Mid,Full-time,L,US,Healthcare,50,6.7,Masters,R,10,1,True,11.8,160602
Research Scientist,Lead,Full-time,M,US,Technology,0,15.6,Bachelors,SQL,4,2,True,9.0,247729
AI Engineer,Mid,Full-time,S,IN,Education,100,3.5,Bachelors,Python,10,1,True,4.7,18099
AI Engineer,Mid,Contract,M,GB,Technology,50,7.3,Masters,R,9,2,True,10.5,129666
Data Analyst,Executive,Full-time,L,SG,Government,0,20.1,Masters,Python,9,3,True,10.6,132436
Data Scientist,Senior,Contract,M,US,Finance,50,11.6,Masters,Python,8,0,False,1.6,133268
Data Analyst,Entry,Full-time, L ,GB,Media,0,0.9,Masters,SQL,12,1,True,6.8,56055
Machine Learning Engineer,Mid,Contract,L,IN,Consulting,0,4.0,Bachelors,SQL,10,1,True,11.2,48778
Data Analyst,Mid,Full-time,L,FR,Technology,50,7.2,Bachelors,,10,2,True,5.6,82404
Analytics Engineer,Entry,Full-time,M,AU,Retail,100,2.6,Masters,Julia,10,0,False,3.1,48634
Business Intelligence Analyst,Mid,Full-time,S,PL,Technology,0,4.9,Bootcamp,Python,3,1,False,2.0,34437
Machine Learning Engineer,Entry,Full-time,L,DE,Healthcare,0,4.9,Masters,Python,6,1,True,11.6,75183
Analytics Engineer,Senior,Full-time,M,PL,Finance,0,8.7,Bootcamp,Python,6,3,True,22.2,70636
LLM Engineer,Mid,Full-time,M,US,Technology,0,7.3,PhD,Python,9,2,False,2.0,165424
AI Engineer,Executive,Full-time,L,GB,Finance,100,18.3,Masters,SQL,2,3,False,1.5,213299
Computer Vision Engineer,Mid,Full-time,S,CA,Technology,100,4.6,PhD,Java,7,3,True,21.9,71144
Business Intelligence Analyst,Mid,Full-time,M,IN,Technology,50,4.5,PhD,Python,6,0,True,23.1,32678
Data Scientist,Lead,Full-time,M,DE,Technology,100,,Masters,SQL,6,3,True,8.3,188127
AI Engineer,Lead,Full-time,L,US,Energy,0,11.9,Masters,Python,7,4,True,11.5,153973
Computer Vision Engineer,Mid,Full-time,M,US,Government,100,3.6,Masters,SQL,3,0,True,11.8,115947
Analytics Engineer,Mid,Part-time,M,PL,Technology,50,5.6,Bachelors,Python,10,3,True,4.9,25649
Data Analyst,Lead,Contract,L,US,Healthcare,50,16.0,Masters,Python,16,2,True,4.6,186299
