job_title,experience_level,employment_type,company_size,industry,company_location_name,remote_ratio,years_experience,education_level,primary_language,team_size,certifications_count,uses_ai_tools_daily,ai_tools_hours_per_week,salary_usd
Data Engineer,Lead,Full-time,S,Media,United States,50,15,PhD,Python,5,3,True,12,181890
Machine Learning Engineer,Senior,Full-time,M,Healthcare,United States,50,8,Bachelors,SQL,8,1,True,16,148241
Data Analyst,Senior,Full-time,S,Retail,Great Britain,50,12,Masters,Python,4,1,True,8,65296
Machine Learning Engineer,Lead,Full-time,L,Healthcare,Australia,0,16,Bootcamp,R,10,1,False,2,159352
Research Scientist,Mid,Full-time,L,Manufacturing,Poland,50,8,Bootcamp,SQL,9,2,True,9,52526
Data Engineer,Senior,Full-time,L,Retail,United States,0,11,Bootcamp,Julia,4,1,True,17,141007
Data Analyst,Lead,Full-time,S,Healthcare,Great Britain,0,15,Masters,SQL,7,2,True,9,117480
MLOps Engineer,Lead,Full-time,L,Finance,Netherlands,0,12,PhD,SQL,6,2,True,17,161367
LLM Engineer,Mid,Full-time,M,Technology,Great Britain,100,9,Masters,Python,5,1,False,5,109983
Data Engineer,Senior,Full-time,L,Healthcare,United States,100,12,Masters,SQL,8,1,False,2,185455
MLOps Engineer,Mid,Full-time,M,Consulting,Canada,0,5,Self-taught,Python,9,1,True,11,81642
Data Science Manager,Mid,Full-time,M,Finance,United States,0,6,Masters,SQL,9,1,True,3,148428
Research Scientist,Executive,Contract,L,Media,United States,50,16,Self-taught,Python,7,2,True,13,202517
LLM Engineer,Lead,Full-time,L,Finance,India,50,13,Bachelors,Python,7,2,True,11,81255
Data Science Manager,Executive,Full-time,S,Finance,Great Britain,50,17,Masters,R,3,1,True,12,159896
Machine Learning Engineer,Senior,Contract,S,Government,Canada,50,11,Self-taught,SQL,8,2,True,15,72268
Data Science Manager,Entry,Contract,M,Manufacturing,Spain,0,4,Masters,Python,5,1,False,2,46532
Data Analyst,Mid,Full-time,M,Technology,United States,50,6,PhD,SQL,7,2,True,14,140494
AI Engineer,Lead,Full-time,S,Finance,United States,0,16,Self-taught,R,10,2,True,6,186323
Machine Learning Engineer,Mid,Full-time,S,Healthcare,France,50,7,Masters,Rust,6,0,False,2,69823
Machine Learning Engineer,Entry,Contract,S,Retail,United States,100,1,Self-taught,SQL,7,0,True,15,55110
Data Scientist,Senior,Full-time,L,Technology,India,0,11,Bachelors,SQL,7,2,True,17,42792
Data Science Manager,Mid,Full-time,M,Healthcare,United States,0,9,Masters,Python,6,2,False,3,114043
Data Scientist,Entry,Full-time,S,Finance,Poland,50,4,Bachelors,Python,7,2,False,2,27297
Data Scientist,Entry,Full-time,M,Education,Australia,0,4,Bachelors,Python,5,2,True,17,53198
Analytics Engineer,Executive,Full-time,M,Technology,United States,0,8,Self-taught,Python,10,2,True,10,216897
LLM Engineer,Mid,Full-time,L,Energy,United States,100,7,Unknown,Python,13,3,True,7,156953
Data Engineer,Mid,Full-time,S,Finance,United States,0,10,Bachelors,Python,11,2,True,11,97049
AI Engineer,Senior,Full-time,S,Retail,Spain,50,10,Masters,Python,9,2,True,6,100122
Analytics Engineer,Senior,Full-time,M,Media,Great Britain,50,12,Masters,SQL,7,2,False,0,72150
Computer Vision Engineer,Executive,Full-time,M,Finance,United States,100,20,Bachelors,Rust,9,3,True,8,285305
Data Scientist,Mid,Full-time,L,Technology,United States,50,6,Bootcamp,Python,7,2,True,10,116789
MLOps Engineer,Senior,Full-time,L,Government,Poland,50,8,Masters,SQL,10,1,True,11,77791
Machine Learning Engineer,Mid,Full-time,S,Technology,Great Britain,0,7,Masters,R,5,2,True,12,115867
Computer Vision Engineer,Executive,Full-time,M,Technology,United States,100,16,Bachelors,Python,10,2,True,13,218306
Machine Learning Engineer,Senior,Full-time,M,Retail,France,0,8,Bachelors,Python,7,1,True,18,106832
Data Scientist,Mid,Full-time,L,Manufacturing,Great Britain,50,10,Bachelors,Python,8,3,True,10,76204
Data Science Manager,Executive,Full-time,M,Finance,India,50,19,Masters,Python,6,3,True,13,86644
Computer Vision Engineer,Senior,Full-time,S,Retail,United States,100,8,Bachelors,Python,8,1,True,9,115813
Data Scientist,Senior,Full-time,M,Government,Germany,50,12,Bootcamp,Python,9,1,True,9,72427
Data Analyst,Senior,Full-time,L,Technology,United States,100,9,Masters,Python,11,4,True,9,122977
Data Scientist,Senior,Full-time,M,Healthcare,Australia,0,10,Masters,Python,11,1,False,1,125803
Machine Learning Engineer,Lead,Full-time,L,Manufacturing,Great Britain,0,16,PhD,Python,10,3,True,4,187718
Data Scientist,Senior,Full-time,M,Consulting,United States,0,10,PhD,Python,9,2,False,5,182015
Business Intelligence Analyst,Executive,Contract,S,Consulting,United States,0,20,PhD,SQL,5,2,True,16,207927
Data Engineer,Lead,Part-time,L,Retail,United States,50,16,PhD,SQL,11,1,True,18,117718
Research Scientist,Entry,Full-time,L,Manufacturing,Canada,100,3,PhD,Python,13,0,True,8,123319
AI Engineer,Senior,Full-time,M,Technology,Netherlands,0,14,Bootcamp,Julia,9,4,True,9,133760
Computer Vision Engineer,Lead,Full-time,M,Government,United States,0,13,Bachelors,Python,11,1,True,13,123425
LLM Engineer,Entry,Contract,M,Technology,Brazil,50,2,Bachelors,Python,5,1,True,11,31553
Analytics Engineer,Entry,Part-time,S,Technology,France,50,2,Masters,Python,10,2,True,12,22379
Data Scientist,Entry,Full-time,S,Finance,India,0,3,Unknown,SQL,15,0,True,10,24183
Machine Learning Engineer,Senior,Contract,S,Healthcare,Poland,0,10,Bachelors,SQL,7,0,True,6,43308
Research Scientist,Entry,Full-time,M,Manufacturing,United States,0,1,Bachelors,R,8,0,False,0,83367
Machine Learning Engineer,Entry,Full-time,S,Healthcare,Great Britain,0,2,PhD,R,13,3,True,12,73301
Data Scientist,Mid,Part-time,L,Finance,France,100,7,Self-taught,Python,5,2,True,13,49535
Data Analyst,Senior,Full-time,S,Finance,United States,0,9,Masters,Python,7,4,False,1,118142
Research Scientist,Mid,Freelance,M,Manufacturing,United States,50,7,Self-taught,Scala,7,1,True,10,112602
Data Scientist,Lead,Full-time,M,Technology,India,50,15,Masters,Python,7,4,True,7,41183
Machine Learning Engineer,Entry,Full-time,L,Finance,Germany,0,0,Masters,Python,9,1,True,3,108788
Data Engineer,Senior,Full-time,L,Retail,Great Britain,50,10,Bachelors,SQL,13,1,True,19,83896
Data Scientist,Mid,Full-time,M,Government,Great Britain,50,8,Bachelors,Julia,7,2,True,10,72988
Analytics Engineer,Entry,Full-time,S,Technology,United States,0,2,Bachelors,Java,8,1,True,12,59036
Research Scientist,Mid,Freelance,M,Technology,Poland,50,6,Masters,Python,10,1,True,23,56163
Computer Vision Engineer,Senior,Full-time,M,Technology,Great Britain,0,8,Self-taught,Python,7,2,True,18,109791
MLOps Engineer,Senior,Full-time,M,Government,Canada,50,10,Bootcamp,Python,8,2,False,1,89241
LLM Engineer,Mid,Full-time,M,Manufacturing,India,50,6,Bootcamp,Python,10,0,True,15,30385
Analytics Engineer,Mid,Part-time,M,Media,Germany,50,6,Bootcamp,Python,6,1,True,18,42591
Data Engineer,Entry,Full-time,S,Technology,Germany,100,4,Masters,R,7,3,False,0,60521
AI Engineer,Entry,Full-time,L,Technology,United States,0,0,Bachelors,Python,19,1,True,16,100038
Analytics Engineer,Mid,Full-time,L,Government,Canada,0,8,Self-taught,Python,8,4,True,21,56153
Research Scientist,Mid,Full-time,S,Finance,Great Britain,50,6,Self-taught,Python,12,3,True,8,73803
Data Scientist,Mid,Full-time,M,Healthcare,United States,0,6,PhD,Python,7,3,False,1,100870
MLOps Engineer,Senior,Full-time,L,Technology,United States,0,11,Masters,Python,7,4,True,7,131046
Data Science Manager,Entry,Full-time,M,Finance,United States,0,0,Self-taught,Python,5,1,True,13,84063
Machine Learning Engineer,Senior,Full-time,M,Retail,India,0,10,Bootcamp,Python,7,1,False,2,35392
MLOps Engineer,Entry,Full-time,L,Finance,Netherlands,0,2,Bachelors,Python,10,0,True,15,85814
Data Analyst,Executive,Full-time,M,Healthcare,Netherlands,100,17,Bootcamp,Python,6,1,True,6,93725
Data Analyst,Entry,Full-time,M,Technology,Poland,0,2,Bachelors,Java,5,2,False,2,37336
LLM Engineer,Senior,Full-time,M,Finance,United States,50,13,Masters,Python,10,3,False,2,223350
Data Engineer,Senior,Full-time,M,Government,Australia,50,9,Bachelors,Rust,7,1,True,15,83102
Machine Learning Engineer,Entry,Full-time,L,Technology,United States,100,0,Bachelors,SQL,5,2,False,5,107630
Data Scientist,Mid,Full-time,M,Media,United States,0,6,Bootcamp,SQL,10,1,True,11,68540
AI Engineer,Senior,Full-time,S,Technology,United States,0,6,Masters,Python,5,3,True,14,165432
Machine Learning Engineer,Lead,Full-time,M,Technology,India,100,16,Masters,SQL,7,2,True,13,53373
AI Engineer,Mid,Full-time,M,Technology,United States,100,6,Bachelors,SQL,15,1,True,0,139287
Data Engineer,Mid,Full-time,S,Healthcare,France,100,6,Bachelors,Python,5,1,True,17,73483
Machine Learning Engineer,Senior,Full-time,M,Retail,United States,100,9,Self-taught,Python,4,1,True,12,131677
Data Scientist,Entry,Full-time,M,Technology,Brazil,0,3,Bachelors,Python,8,3,True,13,31061
Business Intelligence Analyst,Senior,Full-time,S,Healthcare,United States,0,11,PhD,Python,3,6,True,9,105423
Machine Learning Engineer,Entry,Full-time,S,Technology,Spain,0,1,Bachelors,SQL,10,1,True,11,35044
Data Scientist,Mid,Full-time,L,Finance,Netherlands,50,7,Masters,SQL,9,1,True,11,128064
AI Engineer,Mid,Full-time,M,Media,India,0,6,Bachelors,SQL,11,1,False,3,28530
Analytics Engineer,Mid,Full-time,S,Education,United States,0,7,Bachelors,Python,10,1,False,4,72910
Machine Learning Engineer,Senior,Full-time,M,Finance,France,50,9,Masters,Python,4,3,True,11,141216
LLM Engineer,Mid,Full-time,L,Energy,India,50,4,Bachelors,Python,13,1,True,8,38624
Data Scientist,Lead,Full-time,S,Technology,United States,0,16,Bachelors,Python,6,2,True,10,148862
Computer Vision Engineer,Senior,Contract,S,Technology,Australia,50,8,Bootcamp,SQL,4,2,True,11,126700
Data Scientist,Mid,Full-time,M,Technology,United States,50,7,Bachelors,SQL,3,0,True,10,146223
Machine Learning Engineer,Entry,Full-time,M,Retail,India,0,0,PhD,SQL,6,2,True,7,20390
MLOps Engineer,Entry,Full-time,L,Technology,Great Britain,0,4,Bachelors,Python,7,3,False,2,75886
AI Engineer,Entry,Full-time,S,Healthcare,Poland,100,0,Bachelors,Julia,12,1,False,1,34531
Data Engineer,Lead,Full-time,L,Consulting,Canada,50,13,Masters,Scala,10,2,True,6,146458
Business Intelligence Analyst,Mid,Full-time,M,Finance,United States,50,6,Masters,Python,1,0,False,0,114825
Data Scientist,Senior,Part-time,M,Finance,United States,100,12,Bachelors,Python,6,4,False,1,82345
Analytics Engineer,Mid,Full-time,M,Energy,Canada,0,4,Bachelors,SQL,14,1,True,5,68596
Data Analyst,Mid,Full-time,M,Technology,United States,0,6,Masters,Python,5,0,True,15,120993
Data Scientist,Senior,Full-time,M,Manufacturing,Australia,100,11,Bachelors,Python,10,1,True,10,95913
Data Analyst,Senior,Full-time,S,Technology,Spain,0,10,Bachelors,Python,6,1,False,2,40919
MLOps Engineer,Senior,Full-time,L,Healthcare,India,0,10,Masters,SQL,5,3,True,4,45959
Data Scientist,Senior,Full-time,S,Technology,Great Britain,0,12,Bachelors,Python,9,3,True,6,107195
AI Engineer,Lead,Full-time,M,Retail,United States,0,13,Masters,Python,7,1,True,10,255482
Research Scientist,Senior,Full-time,L,Technology,India,0,12,PhD,Python,12,1,True,10,57344
AI Engineer,Mid,Full-time,L,Healthcare,France,0,4,Masters,Python,9,1,True,13,121983
Data Engineer,Entry,Full-time,M,Technology,United States,100,1,Bachelors,Java,11,0,False,2,91097
Data Analyst,Mid,Full-time,L,Finance,Great Britain,50,3,Bachelors,Python,10,2,False,0,80747
Data Engineer,Senior,Full-time,M,Government,Canada,100,13,Masters,SQL,7,1,False,1,90598
Data Science Manager,Lead,Full-time,M,Retail,India,0,15,Bachelors,Python,6,3,False,3,54211
Data Analyst,Entry,Full-time,M,Healthcare,United States,0,2,Masters,Python,5,0,False,3,67847
AI Engineer,Entry,Full-time,M,Consulting,United States,0,3,Bootcamp,Java,5,0,True,0,83211
Data Analyst,Mid,Full-time,L,Manufacturing,United States,0,2,PhD,Python,9,3,False,2,105778
Data Scientist,Mid,Full-time,M,Consulting,United States,0,8,Bootcamp,Python,5,2,True,10,97643
Machine Learning Engineer,Mid,Full-time,M,Technology,Great Britain,0,6,Bachelors,Python,3,3,True,14,140009
AI Engineer,Mid,Full-time,M,Healthcare,United States,50,5,Masters,Python,8,3,True,12,143316
Data Engineer,Senior,Full-time,M,Consulting,India,50,12,Bachelors,Python,11,0,True,17,49941
Computer Vision Engineer,Mid,Full-time,L,Technology,Singapore,100,8,Masters,R,7,0,True,11,115381
Computer Vision Engineer,Senior,Full-time,M,Energy,United States,100,10,Bachelors,SQL,13,3,True,14,177683
Data Scientist,Senior,Full-time,M,Healthcare,India,0,7,PhD,Python,9,1,True,10,44849
LLM Engineer,Entry,Full-time,S,Technology,United States,0,1,Bachelors,Scala,3,1,True,6,81994
Data Analyst,Lead,Full-time,S,Technology,India,0,11,Masters,Python,8,3,True,3,36955
Data Engineer,Mid,Full-time,M,Technology,United States,50,7,Masters,Python,13,1,True,14,121798
MLOps Engineer,Senior,Full-time,M,Energy,Netherlands,0,12,Bachelors,SQL,9,3,True,12,95742
Data Engineer,Senior,Full-time,M,Media,Canada,100,14,Bachelors,Python,7,1,True,9,114909
Analytics Engineer,Mid,Full-time,L,Technology,United States,50,4,Masters,Python,8,2,True,12,145391
AI Engineer,Senior,Full-time,M,Education,United States,100,10,Bachelors,Python,11,2,True,9,133203
Business Intelligence Analyst,Entry,Full-time,L,Media,India,100,3,PhD,Python,7,0,True,10,29766
Data Scientist,Mid,Full-time,M,Technology,United States,100,7,Bachelors,Python,5,3,False,2,116812
Computer Vision Engineer,Lead,Full-time,S,Healthcare,Germany,0,19,PhD,Python,11,2,True,19,176976
LLM Engineer,Entry,Full-time,M,Healthcare,United States,0,0,Bachelors,SQL,7,1,True,14,116194
Research Scientist,Senior,Full-time,M,Retail,India,0,12,Masters,Python,6,1,True,12,45857
Analytics Engineer,Lead,Full-time,M,Healthcare,Australia,0,16,Bachelors,Scala,7,2,False,2,105808
Research Scientist,Mid,Full-time,M,Government,Canada,0,7,Masters,Python,8,1,True,7,80536
Data Scientist,Entry,Full-time,L,Manufacturing,Canada,50,4,Masters,R,11,0,True,8,88429
Data Analyst,Lead,Part-time,M,Media,United States,100,15,Masters,Python,12,3,True,13,96908
Machine Learning Engineer,Senior,Full-time,M,Finance,United States,100,8,PhD,R,4,2,False,0,194381
Data Analyst,Senior,Full-time,M,Technology,Australia,100,11,Bachelors,Scala,8,1,False,2,94653
Data Engineer,Entry,Full-time,M,Consulting,India,100,2,Bachelors,Python,6,2,False,3,22257
Data Scientist,Senior,Full-time,S,Technology,Poland,100,12,PhD,Python,6,0,True,16,98065
AI Engineer,Senior,Full-time,M,Technology,France,0,11,Bachelors,Python,7,4,True,5,100749
Machine Learning Engineer,Mid,Full-time,S,Technology,United States,50,3,Bootcamp,Python,6,1,True,8,123764
MLOps Engineer,Entry,Full-time,L,Finance,India,0,2,Masters,Python,4,0,True,10,27514
Data Analyst,Senior,Full-time,L,Technology,United States,100,9,PhD,Python,4,5,True,8,210246
Data Analyst,Lead,Full-time,M,Technology,United States,100,13,Masters,R,9,2,True,14,200942
Data Scientist,Mid,Full-time,M,Finance,Brazil,50,7,PhD,Python,3,1,True,9,45395
Business Intelligence Analyst,Entry,Full-time,L,Manufacturing,France,100,2,Bachelors,SQL,13,2,False,3,51481
MLOps Engineer,Senior,Full-time,M,Healthcare,United States,0,13,Masters,Java,7,1,True,10,184627
Business Intelligence Analyst,Mid,Full-time,S,Media,United States,0,8,Masters,Java,14,1,True,8,56141
Data Analyst,Mid,Contract,M,Finance,India,0,9,Bachelors,Python,6,2,True,13,34350
Data Engineer,Mid,Full-time,M,Technology,Poland,50,10,Bachelors,Python,8,2,True,16,50457
Analytics Engineer,Entry,Full-time,M,Technology,Germany,0,3,PhD,Python,10,2,False,2,82062
Data Analyst,Mid,Full-time,M,Consulting,India,100,6,Masters,Python,5,1,False,2,23243
Data Engineer,Mid,Full-time,S,Finance,United States,100,7,Bachelors,Python,14,2,False,2,132858
Machine Learning Engineer,Senior,Full-time,M,Consulting,United States,100,9,Bachelors,Python,7,0,True,9,194020
Machine Learning Engineer,Lead,Full-time,M,Education,United States,50,14,Bootcamp,Python,4,2,True,13,175324
Data Scientist,Mid,Full-time,L,Manufacturing,United States,0,6,Masters,Python,10,0,True,13,131175
Computer Vision Engineer,Senior,Full-time,S,Technology,Great Britain,50,11,Bachelors,SQL,10,2,True,3,108231
AI Engineer,Mid,Full-time,M,Consulting,Great Britain,100,6,Bachelors,Python,5,2,True,11,99447
Business Intelligence Analyst,Entry,Full-time,S,Technology,Great Britain,50,7,Bachelors,Python,9,0,True,12,43489
AI Engineer,Entry,Full-time,L,Technology,Canada,50,1,Masters,SQL,10,1,True,16,96729
Data Scientist,Mid,Full-time,M,Media,Poland,50,4,Bachelors,Python,4,2,True,14,39044
Data Science Manager,Lead,Contract,S,Technology,Germany,0,16,Masters,Julia,5,2,False,4,151425
Analytics Engineer,Mid,Full-time,M,Government,United States,100,6,Bachelors,Python,10,2,False,4,71235
Business Intelligence Analyst,Senior,Full-time,M,Finance,Canada,0,12,Bachelors,Python,7,0,False,2,117665
MLOps Engineer,Senior,Full-time,M,Finance,France,100,11,Bachelors,Python,6,2,True,18,141819
Data Scientist,Senior,Full-time,M,Manufacturing,India,50,13,Masters,Python,5,1,False,4,43770
Data Science Manager,Senior,Full-time,M,Media,Canada,100,11,Bachelors,Python,5,3,True,16,101016
Data Scientist,Mid,Full-time,S,Finance,United States,0,7,PhD,Python,11,3,False,2,203196
Data Scientist,Lead,Full-time,L,Technology,France,0,15,Bachelors,Python,10,1,True,8,125755
Data Engineer,Senior,Full-time,M,Consulting,United States,100,8,Bachelors,Python,2,4,False,3,136909
Data Engineer,Executive,Full-time,L,Consulting,India,100,20,Self-taught,Python,5,4,False,0,49914
Machine Learning Engineer,Senior,Full-time,S,Healthcare,Great Britain,0,10,Masters,SQL,10,4,True,15,98280
AI Engineer,Entry,Full-time,S,Technology,United States,0,2,Masters,Python,8,1,True,14,125705
LLM Engineer,Senior,Full-time,M,Finance,United States,100,13,PhD,Scala,5,3,True,10,200299
Data Science Manager,Entry,Full-time,S,Manufacturing,Spain,100,2,Bachelors,Python,6,0,False,1,37202
Analytics Engineer,Mid,Contract,M,Education,France,100,6,Masters,Python,6,1,True,9,44360
Computer Vision Engineer,Mid,Contract,M,Retail,Great Britain,100,4,Bachelors,Python,10,5,False,6,81315
Data Science Manager,Entry,Full-time,M,Technology,United States,100,0,Masters,Python,13,0,False,4,109288
Research Scientist,Lead,Full-time,L,Healthcare,Canada,0,15,Bachelors,Python,11,4,True,8,184805
Data Engineer,Entry,Full-time,M,Government,United States,50,3,Masters,Python,5,2,True,7,82148
Data Analyst,Senior,Full-time,S,Healthcare,United States,50,12,Bachelors,Python,13,5,False,2,77975
Data Scientist,Mid,Full-time,M,Finance,India,50,5,Masters,Python,6,2,True,14,42390
Research Scientist,Senior,Full-time,S,Healthcare,United States,0,9,Bachelors,Python,7,2,True,12,146431
Computer Vision Engineer,Mid,Full-time,S,Technology,Germany,0,6,Self-taught,Python,6,1,False,2,59710
MLOps Engineer,Entry,Full-time,M,Media,United States,100,1,PhD,Python,5,0,True,14,105556
AI Engineer,Senior,Freelance,S,Media,United States,50,9,Bootcamp,Python,10,3,True,18,110162
Business Intelligence Analyst,Senior,Full-time,L,Technology,India,0,11,Bachelors,Java,3,2,False,4,41831
Research Scientist,Mid,Full-time,M,Healthcare,India,100,8,Masters,Python,14,1,True,7,43039
Machine Learning Engineer,Mid,Contract,M,Education,Brazil,100,6,Unknown,Python,4,3,True,10,27631
LLM Engineer,Mid,Full-time,M,Technology,United States,50,6,Masters,Java,10,1,False,0,180696
